,VA(V),VB(V),VC(V),IA(A),IB(A),IC(A)
Pre-2,2.123483708088888,2.157820926680981,2.1512376763368177,9.52547049526562,8.89605966769248,9.279252482010282
Pre-1,2.0930530786946853,2.158743530701394,2.118397879304481,9.434217386833895,8.82457908782064,9.493929490475939
Post-0,291.8053735845375,71.98532370424198,41.79977626092633,309.429588712597,142.14841669322263,119.33921839402943
Post-1,26.617134991160118,13.286791452856397,30.892832287225502,27.806397694974745,14.251334399730888,31.06542489974445
Post-2,12.86783284089685,12.029975296283572,16.155745098519258,13.101160566556258,12.173283265444217,16.7227630877063
Post-3,10.636392765451669,10.07520212402879,9.552405191112381,10.9792773243948,10.42860549385368,9.777407946457615
Post-4,4.87627985720532,5.497980401720638,2.3932631373757838,4.926299780941518,5.9653254839427055,2.615811270730398
Post-5,1.536716503606479,1.6453519358224489,0.6481328510319555,1.6870052618638542,2.013014805254531,0.8180083964498968
Post-6,0.6900023380117511,0.7749837469113133,0.5712682204313847,1.2097760231948604,0.9797057090562946,1.145413261880436
