,VA(V),VB(V),VC(V),IA(A),IB(A),IC(A)
Pre-2,2.0752627979417104,2.572638673318315,2.6793684933637665,5.703969561981067,4.990204696908718,3.8544867430180694
Pre-1,4.109918816871443,7.047544485213132,5.3941019625636075,4.24846852870747,7.077024691040192,5.343466869162475
Post-0,9.797618436959995,5.365288030094758,7.14540112454143,10.088911863420758,5.544997541769475,7.15546924949578
Post-1,2.1530387846893073,2.891220878032311,3.1224730624533388,2.164479138872696,2.9008374070430873,3.34216968543787
Post-2,1.5375330396106741,1.8174013990654738,2.151835604380323,1.6186607912069269,1.8405540035689865,2.195717843059363
Post-3,1.1916726197332534,1.2055172163845411,1.3154180721926674,1.267896918547901,1.1832635409070276,1.54546580682172
Post-4,1.026473137511024,1.0097570638423112,0.9841555119293401,0.9960055811828066,1.0242045886774436,1.0578556409107809
Post-5,1.0237145268931758,0.9318791122520804,0.9119575661232431,1.1484037457780294,0.9681401192993134,0.9150225960888254
Post-6,0.9738919405954832,0.9584915274420757,0.874715278965078,1.0658848348830052,0.8992637548404119,0.9388093071676991
