,VA(V),VB(V),VC(V),IA(A),IB(A),IC(A)
Pre-2,2.1328078059523268,2.144521871758784,2.182820022642338,10.178390923828779,8.736049358423198,9.601431163986964
Pre-1,2.329598847931051,2.087506772426266,2.0822544871256365,10.488011476168047,9.296507777688408,9.645046404003091
Post-0,669.262644213943,86.5332557790083,57.02052275807983,827.0200158415429,134.64092756323583,90.99057485650586
Post-1,293.67880902806587,300.8848368443109,128.33873294766568,320.68196556210967,283.27452180587056,237.7922824232938
Post-2,,64.84623096312762,,524.2135410666411,373.03970843683373,237.1350650140151
Post-3,113.32376727656559,,137.72126346970745,538.3239015647927,1129.8861678161381,402.7712655028204
Post-4,,,250.5386778378951,221.88992740439463,382.59029139449973,431.9399668173135
Post-5,,,,583.7883742669061,516.2256956346195,593.139878370835
Post-6,,146.06183575592027,,974.4647080405609,244.0369433206505,628.1172425332179
