timestamp,IA(A),IB(A),IC(A),IN(A),IG(A),VA(V),VB(V),VC(V),VS(V),VDC(V),LSENS1(%),LSENS2(%),LSENS3(%),LSENS4(%),*,*.1,*.2,*.3,FREQ,RMS_VA_T,RMS_VB_T,RMS_VC_T,RMS_IA_T,RMS_IB_T,RMS_IC_T
0.0,-90.50966799187809,280.01428534987286,-189.50461735799476,0.0,0.0,-103.23759005323595,387.49451609022805,-282.842712474619,-346.0,-1.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0005208333333333333,-23.758787847868,240.41630560342617,-217.78888860545666,0.0,-0.8,-15.556349186104047,346.4823227814083,-329.5117600329312,-257.0,-1.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0010416666666666667,32.809754647055804,202.2325394193526,-234.7594513539338,0.0,0.0,59.396969619669996,305.47012947258855,-364.86709909225857,-174.0,-1.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0015625,85.98418459228418,165.46298679765212,-251.73001410241093,0.8,-0.8,137.17871555019022,255.97265478953022,-393.1513703397205,-83.0,-1.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0020833333333333333,144.2497833620557,132.3703894381217,-272.9432175380074,0.0,2.4,212.13203435596427,197.9898987322333,-408.7077195258245,9.0,-1.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0026041666666666665,173.9482681718907,99.56063479106591,-274.35743110038044,0.0,-0.8,267.28636328851496,130.10764773832474,-395.9797974644666,98.0,-1.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.003125,200.8183258569795,40.72935059634514,-246.07315985291856,0.0,-2.4,318.1980515339464,42.42640687119285,-357.7960312803931,194.0,-2.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0036458333333333334,223.44574285494903,-19.233304448274094,-206.4751801064719,0.0,-2.4,356.38181771802,-38.18376618407357,-318.1980515339464,279.0,-1.0,0.0,0.04,0.01,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.004166666666666667,237.58787847867998,-66.7508801440101,-173.9482681718907,0.0,-2.4,386.080302527855,-113.13708498984761,-271.5290039756343,353.0,-1.0,0.01,0.05,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0046875,261.6295090390226,-122.18805178903543,-140.28998538741104,0.0,-0.8,407.2935059634514,-190.91883092036784,-214.96046148071045,422.0,-1.0,0.0,0.05,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.005208333333333333,274.35743110038044,-159.80613254815975,-116.53119753954304,0.8,-1.6,404.4650788387052,-250.31580054003783,-154.14927829866738,462.0,-1.0,0.01,0.05,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.005729166666666666,255.97265478953022,-183.84776310850236,-72.40773439350248,0.0,-0.8,371.93816690412405,-301.2274887854693,-70.71067811865476,477.0,-1.0,0.02,0.06,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.00625,217.78888860545666,-207.88939366884497,-9.05096679918781,0.0,0.8,332.34018715767735,-343.65389565666214,11.313708498984761,478.0,-1.0,0.02,0.05,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0067708333333333336,183.84776310850236,-227.68838354206832,40.72935059634514,0.0,-1.6,289.9137802864845,-376.1808075912433,86.2670273047588,470.0,-1.0,0.02,0.06,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.007291666666666667,149.9066376115481,-251.73001410241093,95.035151391472,0.0,-4.0,234.7594513539338,-400.22243815158595,166.87720036002523,449.0,-1.0,0.02,0.05,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0078125,123.3194226389339,-274.35743110038044,145.6639969244288,0.0,-3.2,176.7766952966369,-408.7077195258245,231.9310242291876,413.0,-1.0,0.02,0.06,0.01,0.06,0.0,0.0,0.0,0.0,60.0,,,,,,
0.008333333333333333,100.69200564096438,-274.35743110038044,172.5340546095176,0.0,-0.0,101.82337649086286,-386.080302527855,284.2569260369921,344.0,-1.0,0.02,0.05,0.01,0.06,0.0,0.0,0.0,0.0,60.0,,,,,,
0.008854166666666666,45.254833995939045,-246.07315985291856,196.57568516986024,0.0,-2.4,12.727922061357857,-345.0681092190352,330.92597359530424,255.0,-1.0,0.02,0.06,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.009375,-5.656854249492381,-216.37467504308356,217.78888860545666,0.0,-2.4,-60.81118318204309,-305.47012947258855,364.86709909225857,173.0,-1.0,0.01,0.06,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.009895833333333333,-66.7508801440101,-182.43354954612929,246.07315985291856,-0.8,-2.4,-137.17871555019022,-254.55844122715712,391.73715677734737,83.0,-1.0,0.02,0.06,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.010416666666666666,-135.76450198781714,-148.49242404917499,280.01428534987286,0.0,-3.2,-212.13203435596427,-197.9898987322333,408.7077195258245,-9.0,-1.0,0.01,0.06,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0109375,-175.3624817342638,-117.66256838944152,288.4995667241114,0.0,-3.2,-267.28636328851496,-130.10764773832474,394.5655839020935,-98.0,-1.0,0.01,0.04,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.011458333333333333,-206.4751801064719,-58.83128419472076,264.4579361637688,0.0,-0.8,-318.1980515339464,-41.01219330881976,357.7960312803931,-195.0,-1.0,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.011979166666666667,-231.9310242291876,1.1313708498984762,227.68838354206832,0.0,-2.4,-356.38181771802,38.18376618407357,316.7838379715733,-279.0,-1.0,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0125,-253.14422766478404,58.83128419472076,190.91883092036784,0.0,-2.4,-386.080302527855,113.13708498984761,271.5290039756343,-353.0,-1.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,60.0,,,,,,
