timestamp,IA(A),IB(A),IC(A),IN(A),IG(A),VA(V),VB(V),VC(V),VS(V),VDC(V),LSENS1(%),LSENS2(%),LSENS3(%),LSENS4(%),*,*.1,*.2,*.3,FREQ,RMS_VA_T,RMS_VB_T,RMS_VC_T,RMS_IA_T,RMS_IB_T,RMS_IC_T
0.0,10.182337649086286,-14.70782104868019,0.0,-0.8,-3.2,202.2325394193526,207.88939366884497,-410.1219330881976,-6.0,-1.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0005208333333333333,-1.1313708498984762,1.1313708498984762,-5.656854249492381,0.0,-4.0,260.2152954766495,144.2497833620557,-403.0508652763321,82.0,-1.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0010416666666666667,-13.576450198781712,1.1313708498984762,5.656854249492381,0.0,-4.8,311.1269837220809,57.9827560572969,-367.6955262170047,178.0,-2.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0015625,-18.10193359837562,-6.788225099390856,20.36467529817257,0.0,-3.2,352.13917703090067,-25.455844122715714,-326.683332908185,267.0,-1.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0020833333333333333,-19.233304448274094,-5.656854249492381,20.36467529817257,-0.8,-3.2,381.8376618407357,-100.40916292848975,-281.4284989122459,342.0,-1.0,0.01,0.05,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0026041666666666665,-7.919595949289333,-9.05096679918781,14.70782104868019,0.0,-1.6,405.8792924010783,-179.60512242138307,-224.85995641732214,413.0,-1.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.003125,3.394112549695428,-4.525483399593905,-3.394112549695428,0.0,-3.2,410.1219330881976,-243.24473272817235,-165.46298679765212,460.0,-1.0,0.01,0.05,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0036458333333333334,-1.1313708498984762,16.970562748477143,-14.70782104868019,0.0,0.8,381.8376618407357,-294.1564209736038,-86.2670273047588,478.0,-1.0,0.02,0.06,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.004166666666666667,-19.233304448274094,22.627416997969522,-10.182337649086286,0.8,-4.8,340.82546853191593,-339.4112549695428,-1.4142135623730951,481.0,-1.0,0.02,0.05,0.01,0.06,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0046875,-19.233304448274094,24.890158697766477,-9.05096679918781,0.0,-2.4,298.3990616607231,-371.93816690412405,73.53910524340095,474.0,-1.0,0.02,0.06,0.01,0.06,0.0,0.0,0.0,0.0,60.0,,,,,,
