,VA(V),VB(V),VC(V),IA(A),IB(A),IC(A)
Pre-2,2.201079579912759,2.1170085261847005,2.1091586748241284,682.5925719598654,885.9992604762542,619.1906618997203
Pre-1,2.1293286201170916,2.1043854801061315,2.106858317034427,864.2296075920412,746.8455986240481,577.3063618548733
Post-0,38.87863643151761,29.031488106824916,60.48464273047747,35.641389399758275,22.92531126435941,18.25762810491667
Post-1,73.97810896517653,126.58706969132459,161.05699084555508,75.9433285862502,131.12293810476018,159.37740061070733
Post-2,259.79577739138574,243.05242706054503,186.83488210670194,253.8338507875412,227.71879899075594,444.867539363476
Post-3,,119.49241323344022,97.62260755185615,490.0114414325565,255.3226857943401,213.42965310094408
Post-4,88.79538474634026,,,506.0129651935951,397.1479176011937,457.686041636225
Post-5,,,,866.720117381153,507.6297700307059,352.73206709941775
Post-6,,,,508.3756749375012,582.9460248213932,810.3387274491729
