timestamp,IA(A),IB(A),IC(A),IN(A),IG(A),VA(V),VB(V),VC(V),VS(V),VDC(V),LSENS1(%),LSENS2(%),LSENS3(%),LSENS4(%),*,*.1,*.2,*.3,FREQ,RMS_VA_T,RMS_VB_T,RMS_VC_T,RMS_IA_T,RMS_IB_T,RMS_IC_T
0.0,162.63455967290594,230.5168106668145,-394.5655839020935,0.0,-0.8,171.11984104714452,231.9310242291876,-401.636651713959,-44.0,-1.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0005208333333333333,231.9310242291876,178.19090885901,-415.77878733768995,0.0,-3.2,234.7594513539338,173.9482681718907,-407.2935059634514,43.0,-1.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0010416666666666667,274.35743110038044,118.79393923933999,-395.9797974644666,0.0,-2.4,287.08535316173834,96.16652224137047,-381.8376618407357,135.0,-2.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0015625,315.36962440920024,28.284271247461902,-347.8965363437814,0.0,-3.2,333.75440072005046,8.485281374238571,-342.23968209428904,229.0,-2.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0020833333333333333,345.0681092190352,-54.30580079512685,-294.1564209736038,0.0,-2.4,367.6955262170047,-66.46803743153548,-301.2274887854693,308.0,-1.0,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0026041666666666665,377.5950211536164,-133.5017602880202,-246.07315985291856,0.8,-1.6,395.9797974644666,-145.6639969244288,-248.90158697766475,382.0,-1.0,0.0,0.05,0.0,0.04,0.0,0.0,0.0,0.0,60.0,,,,,,
0.003125,407.2935059634514,-207.88939366884497,-199.40411229460642,0.0,-0.0,410.1219330881976,-216.37467504308356,-192.33304448274095,441.0,-1.0,0.02,0.05,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0036458333333333334,407.2935059634514,-254.55844122715712,-151.32085117392117,0.0,0.8,394.5655839020935,-270.1147904132612,-124.45079348883237,469.0,-1.0,0.02,0.05,0.01,0.05,0.0,0.0,0.0,0.0,60.0,,,,,,
0.004166666666666667,364.86709909225857,-295.57063453597686,-67.88225099390857,0.8,0.8,356.38181771802,-319.6122650963195,-36.76955262170048,477.0,-1.0,0.02,0.05,0.01,0.06,0.0,0.0,0.0,0.0,60.0,,,,,,
0.0046875,311.1269837220809,-328.0975464705581,15.839191898578665,0.0,-0.8,316.7838379715733,-356.38181771802,41.01219330881976,476.0,-1.0,0.02,0.06,0.01,0.06,0.0,0.0,0.0,0.0,60.0,,,,,,
