,VA(V),VB(V),VC(V),IA(A),IB(A),IC(A)
Pre-2,2.103938756906548,2.1650843599725653,2.120002615115557,9.200391613900628,8.462087645187525,9.048840685030848
Pre-1,2.1078705963575386,2.179210908496145,2.124707418371352,9.282537774096827,8.601380637700878,9.328846852135241
Post-0,60.67759297642176,714.8013476872088,126.65131128621485,95.78181224641666,100.49802746563503,54.439008090067354
Post-1,13.674187895356038,20.175748025801475,19.950200150233663,15.145209225066894,22.498907180810665,24.92734248473428
Post-2,94.53463235314861,150.2015401787357,100.90689874202752,95.43086198388076,149.03593422437933,99.2552246793492
Post-3,103.83346730652822,,,204.01431848342915,130.5597942565441,446.4202116000125
Post-4,,111.75652609979801,183.07147003719697,247.50388527354056,474.25050871501367,626.909270123271
Post-5,,,,304.85458312211324,376.43801035749806,273.5113990206942
Post-6,,,,374.0654404514315,399.40293730710107,707.5465713801542
